bike_id,WINTER,SPRING,SUMMER,FALL
23961,445979,61694,535402,1071920
31320,386174,994469,1116323,1073098
22528,,478117,1300735,497052
24222,429661,26792,778461,1066330
27355,817439,1251576,1932528,870907
23671,438296,20820,402853,992402
24251,405452,233322,319292,932083
24831,400489,1614145,2615864,1000774
22147,262132,677604,976254,723411
22865,399529,27201,1008972,1057369
23339,293046,410408,544572,1246628
21769,748398,1843276,2340759,1098181
23815,353695,416777,819045,1039502
30517,555894,1112371,1081589,1318694
22285,400142,242563,868802,995070
22971,285484,392834,1244046,1064558
24109,408377,658983,1228452,712418
23306,355700,629170,1440274,412082
22671,231493,618637,1364101,790847
22782,356376,702471,1306720,1089106
24744,289642,522417,710513,600040
22099,462905,576112,1240062,1032131
27199,573519,1385861,1931307,1389519
24310,378238,481999,849248,975793
27829,120374,943252,1216880,578994
17726,,24337,,
18076,1378061,1642752,2185535,1304656
23645,165711,499905,1103452,955485
23604,400062,293148,724437,1352448
22078,653005,794885,1143998,419102
22272,178906,943140,1263596,542563
22100,564364,585118,1490732,979144
22129,431768,887350,1185354,778201
25839,388062,1001665,1572197,1035565
23912,179040,378098,647010,1369044
18795,,44195,120437,
22532,130784,444404,1235594,940779
20894,445674,1248702,826885,1800890
22680,398478,476382,1349697,1123243
23514,372060,12254,824379,1092247
22790,148567,183161,422815,1113637
21435,874282,1933336,4389933,2077887
22465,306770,31770,1525261,1159584
22537,86217,668947,1389574,909847
23674,317047,862059,1509154,384822
24326,273176,89372,584984,1105644
27012,434233,1739014,1533918,1168185
22326,363379,5194,1081860,871860
23875,225812,64432,139769,1067199
24050,306539,41634,736105,1461753
22042,216659,249939,814586,778526
23010,390461,449483,1410831,862961
25763,307788,1228328,2048508,1192364
22556,275215,605549,1222357,1047256
22957,435307,55956,549741,676317
24031,434841,60497,685457,915202
26603,773370,1094764,1600077,1313740
22868,259337,496517,1187107,996736
22263,261447,51073,816606,704228
22802,493666,255903,571460,1131104
24223,,407361,1054013,800416
23829,288130,391735,953580,1164519
22635,334697,459258,1228802,892678
22904,347789,613005,1449288,1007005
22632,410531,530164,1266879,973212
25981,5393254,815594,2579755,1232206
25231,310899,405988,839315,559689
22948,344709,574002,1112687,1075025
21029,1647589,2846936,2538641,1492491
23924,163935,18299,242566,600851
26812,610393,936566,1776203,1144661
32118,696909,1495568,1109498,895815
21978,261849,738579,1238687,740037
22185,101200,521292,1490810,770534
25840,587939,1077482,2432156,1357738
27506,112154,422077,705162,195086
28928,479440,2530503,1875035,724811
22200,446235,62287,1045280,1054358
24311,179334,415968,1081303,1204484
22160,340145,632206,1542297,1060399
23330,239876,32114,600186,1114525
22975,252225,691461,1249379,1401180
21987,214958,616921,1456607,999109
23668,151546,130636,567204,1110816
22788,288662,542953,1505044,865073
27030,470185,1374538,1735584,1341871
24157,395152,313890,249310,1063059
21565,833526,2106209,2895196,1671564
23381,253184,487409,829974,764510
24330,86206,556608,802309,1044487
22676,204636,405514,1253219,779191
23623,422470,425516,1020085,899603
23261,435692,168495,583804,894496
27129,503518,668913,643277,878153
23872,275188,34671,152764,1091451
23175,418231,54123,316175,696994
23096,239803,43477,739403,793989
23765,359160,573082,1134443,864103
23816,447210,42480,401472,1117574
24134,299557,446274,679081,952278
22199,460081,111519,995954,936245
26066,549665,1013944,3223608,1417557
23468,430412,23059,207404,944008
22299,254059,581346,1445982,1012748
23207,431415,30041,643911,1136369
22538,103759,121973,1165590,977014
22866,203046,154520,833885,953656
21956,325864,610174,1448881,748031
24366,290460,134430,352698,861462
25110,593908,1329414,5199528,1343994
18448,763478,2862371,2878426,1399404
23205,400725,608941,897088,1035137
22637,371826,727418,1475471,858607
22780,475589,549873,1273439,1238966
23295,467397,200057,484743,965722
24126,334539,622932,946275,1220708
22048,245227,614779,1262467,737372
23541,390386,139336,272840,1100727
23191,409549,40537,317841,1185129
23625,68691,810798,1010396,1249748
21570,767351,1852354,1762367,1194208
22483,372734,37083,1029518,978413
28040,266022,1712601,1842676,773148
22019,201698,423389,1547770,874759
26931,381689,1149669,1948334,1127421
22517,417026,19013,1207281,1044120
24164,308145,155967,507755,1056080
23420,124957,228429,406167,1107693
23796,450801,191882,586594,1082894
25379,647455,1477648,3192081,1005906
29918,501983,1659802,2497352,1187633
27111,655866,1258812,2344229,1089747
23239,435179,47872,498208,1208019
32975,622349,1216311,1654083,1094377
22428,311317,171294,682145,480383
24285,854970,42226,712360,1141949
24055,457090,246353,582611,1183606
22481,220755,456922,1319039,709643
22561,269387,9969,1111099,515017
22320,319051,626530,1838008,941417
27486,516058,1590513,1555673,932393
26122,487625,1180054,2141978,1054690
23347,507246,64042,426687,1123786
25470,404963,1265331,2638368,1107908
21233,855802,2169757,2811489,1598690
26776,551153,1225838,1651370,1517926
22525,377050,440252,1473210,970600
23395,424793,587200,1424660,864937
23334,415333,16564,414624,997865
23899,340372,687835,933939,977283
24768,330176,489273,540111,343416
23835,84660,431836,979097,912614
27000,452810,1006240,2096116,1646951
19352,688734,2191927,3039592,1726703
23996,387828,36044,579196,1143814
22181,1280248,316619,1401175,1014555
23894,10594,300874,1090666,1065846
23642,432330,60695,420471,1093598
26671,506153,1666666,1445672,966702
25455,482143,1588742,2504191,1437564
22045,281392,617741,779440,1002239
24370,365314,43273,207464,1077067
22017,,618249,1674724,802169
22926,248527,387167,979100,904473
22954,168200,277615,503908,1061637
23465,434550,759194,1008613,1110002
23586,295580,40500,309056,610544
16609,68295,143275,,370364
24182,331693,44427,239790,1130578
25336,649073,1095570,2852541,1280301
23340,413903,20171,490053,984226
23810,398381,35752,195953,526734
23535,253790,681573,935752,887105
23863,387201,81083,481325,1129332
23843,318302,668377,702160,1076280
24018,232588,138807,94155,823328
24114,429647,262518,279276,862997
23859,368990,39868,539836,1143291
23442,487718,29285,569619,1010417
22783,313714,367574,924145,1152364
26789,545206,1229655,2147382,1428143
23092,519129,259858,1052909,999099
23104,110686,34387,879865,977864
23588,303375,471938,1275230,788046
16080,,61168,419983,426347
22841,223640,16985,804394,898907
23491,309216,53822,560531,1027767
22800,213226,644751,1105994,1167805
22001,380995,35610,1164963,1003971
23726,357640,14618,388909,1124551
25304,463239,1558911,2579640,1127916
25958,401092,1469951,2635057,976851
19056,,118120,174265,
24765,418968,831691,501798,552746
22854,337025,21878,650680,995205
22619,377402,826444,560301,542014
24232,369620,277370,280012,995734
27141,597861,1221079,2978453,1021209
24078,225715,454189,823677,1075712
27649,549672,1440286,3058561,1212336
24237,285141,58854,600035,1225302
23801,360256,636977,1015125,984891
21093,589399,2309871,3074863,1533689
23173,47894,582737,900612,1012183
24065,201019,665880,1555618,1022564
21107,147703,570014,2295535,120910
22748,295255,20927,747311,1095398
23482,344922,349,432860,1096005
22586,417765,9947,978861,670488
23141,45835,449680,955874,571227
23715,25350,518829,892475,617716
27978,632235,1705390,1756948,700021
22130,391384,550621,1401298,690827
18747,,83321,,
24147,474561,98879,558737,985988
22602,328599,636908,1202748,1055885
23270,425400,51916,793862,1012709
19801,753426,2271764,3779503,1935207
23451,320073,39473,436809,1076675
22931,191442,232279,655599,963924
23566,517001,693549,995296,1010381
22727,276826,34571,881271,1030507
23148,350787,107620,410541,1218271
23410,307309,148406,301871,971150
22641,406361,417437,1233478,686906
23982,325660,95369,619336,1121930
25453,491711,1147516,2489410,1624300
22689,457946,506694,1281161,998346
23195,575850,195023,569041,1116439
24988,511360,1657986,2142557,767303
23226,319264,251999,96653,1087705
23023,373541,758771,1374006,840508
15473,29082,76413,177883,330649
23429,600048,24107,865006,751627
23856,470867,236114,164107,1016455
24266,472699,622410,1033637,638894
22410,224253,623907,1450917,925338
23851,301188,231741,456685,978044
23663,313278,57717,222904,930111
22329,265887,30068,1374430,1012169
22862,188149,2112300,1222799,933279
23923,272316,17687,346159,847574
22840,306456,159371,914593,817664
22041,,504946,1583814,845808
27120,1016264,1341929,3109799,1350796
23780,319439,744683,1067243,705172
23725,415228,21199,265275,815119
22267,148422,710950,1792257,909903
22035,251299,64021,854560,1207430
23697,410741,688927,935623,957216
22679,344796,694193,1014937,970111
22258,265321,43047,1012084,644774
26650,729098,1605387,1859504,1435596
22696,527834,625340,1207138,981773
25089,326023,1360855,2433829,1226670
25100,478416,1432154,2281244,1223732
25699,331710,885480,2108583,1084947
31238,549999,1227437,6239554,1017271
23101,459445,61267,188024,965350
25695,574252,932572,1751055,828525
28648,524719,1121014,1568317,628491
30474,547857,2943593,1934257,1463429
23019,277296,35596,1180005,1003141
23613,397276,114294,315971,702285
23977,399970,354540,743763,1049857
30578,585425,1189369,1997622,2249817
27814,325960,1681421,1939310,1023284
23102,299750,222731,344990,1187281
24320,162940,612733,988458,663901
26692,475932,1209487,1117710,945072
22060,444270,648283,1568320,415474
24940,376754,2906194,1733807,891702
24281,280590,600034,1048643,1003781
23926,256526,449010,941953,1187537
24295,181778,714960,899640,756029
22404,322410,86364,544115,971924
23251,158716,676728,1151883,728773
22768,440030,42499,662997,815060
24027,445018,70142,272410,1340747
26854,386264,514290,712971,567603
26851,448557,1009993,1677679,1418572
23823,351141,624629,1028115,902568
22795,393766,27463,752397,1019959
24006,371240,62818,551491,1207010
22106,,2375971,1529290,954324
28126,361941,1611214,2076008,850939
23411,484390,345890,728401,1025900
23361,571897,65827,416103,1025456
24250,270903,45265,355869,1067926
23450,69896,596366,1165695,1129943
25220,8613306,1457168,1738701,962050
23848,467581,33558,366607,1084366
25781,406337,1265555,1908983,877731
32286,408099,1079109,752820,808037
23472,339129,588290,1017899,1117857
25949,533192,1913054,1943177,1146947
27193,516514,2634342,1253604,1141928
22056,327743,609740,851092,1022436
26493,443053,1616058,2192948,1987187
23636,252267,652292,761821,994258
22523,291977,223422,725955,609774
22964,374581,131131,794911,1096748
23706,341509,546331,1040867,1127085
25874,525027,994751,2728706,1111474
22699,349007,508523,1091586,1110513
23698,,598679,993900,663807
22951,422083,196546,462313,530069
22209,294756,712085,1227772,942919
22486,238944,466882,1272508,1094572
25563,364896,1012787,1821419,909280
25610,582214,1190474,2212945,1297302
22277,103031,619549,912900,1217702
22274,148978,738601,1353780,864726
22675,,235100,563510,373065
25413,408496,1472267,1719904,3100014
24187,140036,582900,1065495,1184055
23069,248502,851305,1288869,826031
22690,224763,6622,1186640,982947
23351,389744,645751,948598,942024
24928,310526,1062939,1351500,637598
23513,398258,464675,1260514,946497
22738,,594553,1316120,981925
23522,74585,671547,1009505,743347
32148,756118,2154610,1607195,1152467
32355,567097,1560949,1253689,1395451
24009,538008,24655,626738,1207813
22725,428486,41203,1060727,970218
26948,723799,1125978,1515026,1359398
22094,345767,580546,1963349,806548
27196,350929,1140812,1793456,1221863
23742,604178,58757,263560,1078392
25794,554631,920857,2175415,1391702
24247,192848,742937,1118744,1008038
22168,365824,491451,1705606,979765
26729,666038,2000208,1895982,1184825
22022,309789,484825,4746697,923808
23147,147983,208618,1030087,1038066
23904,285997,303272,662178,927602
27967,191740,1166617,1599954,320703
26434,380812,434345,912372,825016
27482,392261,614849,720596,697122
26537,564890,877113,1796643,1121118
31591,501083,1388132,2217317,840701
30428,637366,972092,1955432,1405208
22457,224219,565435,1105437,617857
25169,488748,1270581,1641872,905357
25302,579686,1027258,2212558,984332
32299,686863,1291466,1295362,1786648
27055,459975,1229852,2676536,1234117
23142,188274,289555,194861,954476
23324,317947,665258,868319,882998
22140,341709,524482,1441382,934460
16878,704004,1874258,2936593,1650149
31340,545331,1085672,377547,830535
25017,660895,1180414,3263853,881744
22138,259036,636599,1405574,747961
23397,185738,540909,1065035,815808
23746,444494,108,444754,1002404
22165,386801,182689,717611,502120
23318,376817,41589,616609,1212506
27147,500137,962280,1127939,1112627
27811,442729,1190603,2195108,991570
26970,438743,5255230,1704824,1131016
26764,487475,872257,1472652,858689
26443,584560,1129152,1543337,1680094
23762,62743,350181,731969,815432
24245,458896,402237,1518771,1037231
24215,154411,690988,1703623,621987
26530,532738,1455652,2264618,1142598
23709,24552,33125,425984,1024342
22849,398831,62444,961715,984371
22775,777246,308669,855970,544956
30596,749247,1088036,1162489,1256280
23643,385957,515753,908712,819948
24993,607062,1507735,1879263,810539
23756,216014,608205,1211637,764549
22332,91076,491145,1279057,312921
24158,225097,12612,253199,1066682
25691,540558,1210852,3601616,827852
22831,458912,54406,961128,939844
22587,,523019,1444427,948479
23648,,599431,943061,714176
25280,1408172,1295402,1631842,1023362
22754,372385,194924,1173001,790800
25768,885059,1259142,2575437,1094900
22563,,492138,1457663,581779
29387,380670,3577931,1303373,1167047
26722,373747,1221294,2025136,1107710
23394,339720,425955,1360143,847956
25172,496778,1462181,2153117,1271165
23545,354190,357658,344002,1115201
31451,300619,502548,12256,503397
26721,569950,844057,1014174,1211255
28748,418569,1428114,1885485,1015659
25753,315646,990269,3203234,891471
32247,478485,3214160,726762,823187
23203,,474940,1067310,766465
22828,318335,474373,1054133,1029070
29322,752773,1204840,1915781,1021964
23710,402762,693276,718643,867988
25536,245738,1420833,2446034,1050221
22731,263588,484685,1460036,704759
25065,425380,1706209,1891963,1003557
24270,301879,105238,577431,1198152
25044,468597,1731416,1420020,672170
28682,315525,1407802,1947056,938708
24860,308930,1583949,2216276,1046560
25061,646320,1540204,2611646,1213666
22417,349686,272404,973394,676676
26241,122112,43626,63684,
22298,209929,416599,859801,794864
26952,480647,1114156,1616765,1156949
23984,440619,55366,521640,917255
25199,361851,1712678,2345983,833508
26998,629481,2060718,1385576,1165239
22707,130796,64564,785927,992900
27282,725157,4289828,1166587,1256077
22994,193397,421723,1175267,645414
22673,344240,645081,1399554,1084183
22887,304018,384808,452550,204557
22819,210931,430238,1413828,682489
25211,368380,923013,2301127,1150396
25570,783871,1262684,1685429,871983
26348,426914,1046794,1261362,612618
22716,230760,15143,768101,1122152
29048,,933558,1071400,433155
25518,381445,990490,3125121,685575
22705,324131,123823,667266,991502
21915,333874,848383,1290099,974792
24805,483434,1259198,2780952,670738
22564,303150,6287,1121565,987641
23131,468179,26544,525709,1068836
26758,471142,867571,1557023,994510
28934,323993,945134,1408170,530332
32272,448516,994488,1178780,3282591
30178,578174,1309876,2952056,1593147
21918,275252,99395,814954,678286
23869,75788,520504,875642,1096101
25147,308475,1420868,2913185,1092881
25010,479554,1461874,2546935,1445440
25228,391297,1592004,3007336,1124612
25335,272571,1274450,1700791,843729
28705,46833,631379,557580,172906
22531,,385963,1359563,865373
28115,361890,1546792,1504055,710323
26025,481349,1079115,2106192,980846
27375,508358,2400210,1932851,970594
28599,382877,1481234,1707082,796580
28872,395325,1527146,3174125,1006474
21949,583702,1030402,2809261,1110475
25626,359126,864066,2274959,1403147
25443,259590,544595,1183739,515119
26427,544288,1349166,1421641,793831
26016,457774,1335666,5208617,1760721
28651,444283,1571496,2042177,992178
27939,203899,1082736,3516530,642443
27606,592267,1454818,1676677,858453
22623,343255,444670,1399160,841550
22246,499430,442714,1516769,961046
23507,406305,660097,1077860,958931
23344,271571,521409,976831,1123655
23616,194743,122848,616337,859391
23530,235792,624552,1244603,809522
24772,635758,1108463,1549810,946059
26918,399336,1137819,1770579,1139231
25671,490896,520483,1761273,1087618
24032,238821,357896,810442,989455
24094,320211,153884,,776826
23140,193724,525971,871002,1338531
23748,316746,710910,1014935,814986
22518,272275,330684,1313616,950405
25014,562797,1289635,2649861,958341
25892,425980,1379460,1750342,1020557
22735,,800876,962923,402316
24862,396701,1592233,1661711,761036
27646,28935,291390,,
22191,307219,650443,1412109,860643
21959,,845669,1470643,696264
22426,206542,555701,1220495,210720
29417,239635,1476091,1390203,525405
23767,307703,607024,1122018,856546
23631,49149,656001,1090517,885926
25976,253937,1193744,2433569,1155112
26001,485423,1060115,2365518,1177729
27522,337044,586987,1418172,259833
27718,35668,654689,1062949,489391
26633,659152,1518936,1862749,1077962
28969,455520,1121708,1465892,335095
24921,207479,527481,884992,492421
31541,291553,996724,762050,1045580
31979,535206,1332861,2327136,1255134
27722,627022,1275471,1211530,777994
25561,324081,985078,2179126,1026937
27363,576420,1340616,4231706,902139
24830,248114,1937356,2478291,819937
25904,435909,1103736,2335526,1286175
25352,368429,1556465,2296641,1673971
24844,428264,1649233,2862967,1191519
25994,568666,1104892,1823841,1149849
22666,343416,61682,826518,1112279
28715,241233,1147269,1154169,1462478
25942,225767,194176,954162,431052
27091,742177,1042948,1734131,1245371
27185,544967,1526724,1634708,1937512
24981,421247,909233,1199461,683040
27882,254816,1162847,1156491,450314
24324,422761,10161,394706,788753
24172,418170,498207,1052416,830266
22256,396031,3150,918049,512354
22737,54189,273282,1267820,1027066
26108,696514,1050863,3069890,1254257
25310,402920,2019770,2576595,870590
22341,122149,111901,866534,826906
26947,560899,1578581,1566820,1098648
22714,288111,183309,943614,1066284
24986,479466,1596465,2154914,1137846
22746,,468746,1343223,713885
24318,303465,690666,1032249,883375
23256,459851,48761,632831,965670
23571,381848,404220,1245249,1042345
25978,533568,1027042,2317459,1085388
22674,236622,41579,792565,1233557
28259,1282748,1061068,1252318,734111
26023,422200,1166381,2689278,1275697
22015,255186,682965,1203974,863532
24964,396489,1594314,2050613,825168
25602,599845,1072328,3490985,1014938
26728,408630,1397543,1576925,2281463
29012,161521,1687829,1146040,74107
24912,341088,1901182,2354449,1047956
25538,416353,1622718,2351262,1135271
28409,540088,2449364,1496378,823176
25950,663512,1236577,1996501,791295
25987,635301,1438091,3390997,1190950
28567,455071,969833,1657570,481095
30132,487477,750849,1176779,1156303
16984,1877632,5152010,3664008,1912579
22610,281327,731642,1434381,914325
22400,255278,256168,1051565,1110539
22993,,348808,635675,409294
22605,415283,654587,1193656,665786
31163,516432,1959923,1270922,656464
22522,152178,629727,1384843,1027537
22594,367382,45810,764668,1046981
23193,327453,606673,969877,1035195
24105,494837,29403,419319,1035110
25802,659410,1078105,2043176,964875
25822,440864,3969030,2321504,1226635
24284,719127,276981,646485,1271404
31951,499397,2308167,772101,1070707
22760,280292,3685533,493940,831737
25058,462224,1446674,1747936,875718
28769,398357,1504471,2735354,956475
28967,476137,1582328,1717403,820281
24364,542669,141545,576307,1037175
23486,468954,580623,1232087,898766
22734,250473,777233,1693706,1049309
24159,404730,650550,680173,956175
26516,702785,1044253,1517058,995798
23386,353875,558410,941550,1210602
25511,260234,1216048,2013885,1053201
23646,292079,44735,233271,942617
28218,528042,1348001,1585177,557794
22040,298779,122883,594175,744426
28687,472497,1472106,1845881,1097638
24757,251038,243996,380349,689782
22330,182411,55887,896263,941915
27054,710009,1462570,1059747,1152522
23788,502390,276816,331833,968222
27762,503619,1218176,1972459,956953
25914,457502,1335079,2721031,1016069
20765,573064,1959506,2893646,1332027
32533,559670,2820757,1071084,1193766
22471,66601,846220,1416755,678068
25344,180728,482285,1643746,870038
25504,441589,1135247,2404099,1070768
22121,376451,34456,1452533,1173813
26358,575064,1293329,2364217,1881243
22492,315066,569261,1075889,903751
23220,253302,564874,900784,1505928
23844,469010,35565,437052,1190445
26462,565260,1148399,2131641,1402611
28287,443148,9056231,1791111,1027448
33414,882143,802226,866892,575564
23475,388394,31447,521655,1168581
22636,222579,25289,802124,1030698
27371,413066,1700206,1933132,872438
31458,512301,1317322,774723,999908
16026,774846,1829747,3939850,1390159
22446,35997,851065,1412545,1016302
24213,332162,398265,1036825,578377
23949,321201,725461,913635,1037374
23614,440789,317717,1335149,951808
23735,,2393,797997,366887
32730,644130,1123029,866366,847372
22107,362046,435865,1577380,779512
25521,325609,1468226,2121075,1085426
25270,565631,967565,1308143,1083368
26490,713804,1284450,1402324,903701
27721,157490,1258091,3280593,435625
22204,400578,472024,1642767,916752
23547,388858,696609,851843,1054983
26032,768238,981652,2172057,895199
30251,672107,1768211,2364895,961668
22399,368875,506038,1376242,638486
26511,743301,1186822,4327749,1201432
23599,421854,115869,1002675,1017088
25614,344593,595471,1403218,873984
26020,680647,992854,2691357,1369556
22479,76117,381500,1333319,541551
22270,329428,543475,1282865,847236
23594,274900,432984,1105687,953999
24327,321922,59463,724279,953907
24218,275162,317798,150086,464749
25400,570291,1600150,1948652,1084487
26044,367969,1049452,2910751,1186134
24509,,62811,,
25711,551366,1009874,2004593,911581
25431,399603,952167,2687347,720552
22747,329968,702710,1601247,1011862
26709,512763,1218906,1657980,1123406
21996,478712,66759,758416,756835
24096,392997,61620,709466,999637
23017,16281,75913,703246,827916
22625,214188,642297,1272918,334623
23162,357244,558396,914121,1541639
25833,408471,313950,748908,411305
25923,344627,835144,2107722,431538
32645,769548,2570681,1398122,1057494
23322,319645,382956,1576070,966535
24300,257727,533268,775547,1486394
23608,8956,343940,860280,1440227
22207,211269,575198,1614648,851198
22688,241727,597464,1240178,836619
27236,616387,1395789,2376698,1698695
22429,146190,614245,763591,839287
32523,573417,1524466,1449711,1379945
26696,586115,1464146,1890517,1309064
23659,335542,177638,446477,1000029
23731,225318,508820,1262246,1016756
23094,370485,527060,1416819,940242
25386,459165,1693083,3999791,1028916
28522,359493,2099266,1555348,750633
27264,476132,680358,594879,801417
24875,751507,2536963,1866371,984815
22938,240234,311356,770822,577534
16856,425549,2013622,3011242,1341191
27918,147058,918059,936102,5099
27295,397360,1198276,1732229,829590
21903,657102,187559,769240,889478
23622,363353,169040,642226,1050811
26588,501951,1825798,1665432,1445416
26616,526012,1263755,2372576,1728112
22584,361467,12634,691770,850397
27614,439317,1091470,2753529,693570
27099,310380,1234522,2024291,1049764
27229,394000,1518398,1065704,1148337
24256,379412,442033,1256844,1036831
25847,431819,1186845,2654426,816237
25893,402337,1039332,2185284,1137269
25605,323074,1653515,2799509,1174811
24725,559617,126629,,904494
23745,319532,577357,418024,403816
22761,498945,47952,960522,1156365
26946,450428,1601453,1230934,1156129
26333,323459,1189939,2622062,1005542
22723,419360,7752,631264,1046859
22455,436031,652545,1334298,925779
33054,537077,1767962,1200679,899246
23259,7155,426291,1534708,962541
24969,358431,2202327,2832613,1111655
26539,396535,1366001,1843871,1296387
28995,280081,1082360,1887640,981189
22598,379080,568,983682,1000445
22028,287227,665630,1351004,650331
22565,378244,680049,1243180,842262
25752,562193,1057890,3566531,945272
23682,316687,260516,912798,926217
22950,325062,598041,1290349,684910
23262,225,497219,1229476,724644
24821,376386,1402706,1390934,717832
25117,386482,1551918,1857781,952067
22350,321836,665084,1013708,256020
33064,365518,36960,430574,453903
23952,431320,25342,567576,1023120
28102,562124,1934546,2051901,1138534
22892,342252,38756,1010147,1115513
21714,573496,1895579,3543015,2666426
25272,381027,1234763,2293706,1093158
27633,285620,718882,510645,674683
25370,401552,1392710,2296820,1567405
23106,351200,643109,1517310,930870
22154,422372,600220,1442483,1057224
25663,547588,1594793,2277843,1234101
21873,673374,1635232,2370439,1684798
23219,82064,739620,901010,594904
27401,231404,989835,649971,1853151
24926,383119,392104,621180,434041
22889,360940,523432,1189003,762305
22239,330682,575355,1349071,947234
23174,455359,599865,1223291,1282088
21968,224627,631683,1748688,730414
30663,540689,1306788,1542559,1022499
14661,1188613,2114360,3298396,1485719
25796,426596,799122,2692506,1407386
25333,2141243,1178822,3038081,1136623
23124,76779,585183,1286866,992088
24845,387202,1763483,3245611,901513
22923,220070,11772,799769,1083765
22960,,529396,1573652,741066
27137,504933,1386570,1734934,2444949
23266,386948,44800,531217,926117
29911,656626,848551,1954794,1006309
22338,347768,612516,1490812,1040728
23959,297982,645684,841164,1118419
26934,539628,1269150,1947975,861644
26074,810335,895437,2065444,770665
22527,328048,455031,1468806,866867
30974,640904,1293655,1326856,955643
26395,352863,842139,2144129,990531
27183,811012,10781423,1627584,1298663
22197,368660,799382,1385451,998404
31485,642249,1319933,1331019,1685550
22858,402050,21536,584455,892724
26640,517460,1190182,2056156,955349
24829,434883,1670164,2691468,1259087
26848,594839,1422611,1534312,861705
24085,437315,676263,614061,807855
22875,269708,270390,814149,796526
26524,595194,1363087,2230507,1269141
26717,725735,668785,1382637,770625
22171,464422,187182,898863,1056638
27247,661382,1979893,1518055,1413856
22044,61774,440252,1272262,820690
22728,328568,22800,863299,817605
28192,285874,1578050,1778855,873842
22767,,418397,708569,303377
28051,631573,1715287,1829372,878665
23619,471360,647376,603417,855038
23456,345394,53869,681539,981297
23122,201842,244218,232836,1861955
24128,175603,592291,1049744,995758
25015,269607,1667216,2452182,1070500
22228,288309,28763,847548,544520
25861,418403,1378220,2006908,1063254
23415,399371,40476,379929,1250750
26439,588121,992652,1723134,934458
24312,228659,159748,681737,796995
26987,732265,1140851,1421964,1237777
16377,,91288,,
23222,324855,34379,301849,1109035
21720,328118,1463312,939741,3127219
23004,412035,60502,553381,1116572
23229,303336,74573,544456,1104988
22365,339634,22851,855053,948987
25448,338437,949829,2327742,860512
27178,490203,1543387,1226516,811166
25635,704443,1263348,2086310,1019520
22025,,44101,376865,
27808,529962,1259030,1596690,7488564
31289,624524,1419119,1468041,1045176
32800,634452,1106290,1367064,926347
22071,,709912,820489,
27210,493065,1239654,1517462,1200547
24047,171549,608255,1226983,1059598
21972,581046,185468,930239,896504
26781,394999,1368805,1576192,1395121
32840,707398,1752755,1334635,1030049
25093,270003,719804,1806016,967563
23988,361917,134494,480035,963903
26795,552388,1354420,1545087,1517663
23791,276491,452223,877312,708256
22682,312922,734246,1379936,790300
25082,292537,1472409,1583705,763942
26990,542149,1315661,3521705,1374454
30243,691695,1446745,5010399,1033511
27310,625482,999016,3903568,1511191
25341,412250,1581156,2843743,1038034
25589,481314,1300173,2715510,1342396
25908,423563,1028396,1865191,819596
29164,476171,1927925,2257689,1707761
14685,527560,1686513,1550955,1183294
26560,173078,209866,231087,501470
25967,769987,1326832,2105993,1039226
25353,690254,1153949,1634906,646561
25491,370087,1325920,2643088,1085069
25326,382934,1487344,2221192,1116354
32221,774074,1131116,1540212,1268786
28320,17603,545355,531156,
26775,381820,1326779,1851112,1339911
27887,,610947,625355,422093
29378,334263,1365290,4191942,862862
24907,677145,3365930,2436124,941259
25622,1082463,829560,2381592,1011894
25450,615258,1617860,1778260,1486521
31044,428004,1141950,868295,1024896
22970,26659,437369,1683570,738857
23068,402538,38606,831315,1239935
33111,587742,876497,745024,348094
23583,394721,39583,547719,918254
23153,236049,1383197,994381,967712
23628,516606,562624,831685,900073
24353,447870,57106,470203,847808
28203,469855,1745354,2354758,1102797
30289,416795,1245471,1138244,815571
27301,307873,986897,999737,1700384
25045,409414,1600574,2071069,1349530
25245,472093,1400786,2802122,1157453
25318,532512,1441370,2151163,1489294
26091,950286,1404269,2473483,1140622
25643,629286,1112206,2834237,1050524
25910,528899,1293531,1906404,1160023
23063,317642,494636,1334545,960447
29118,89210,674591,1301713,367299
31449,397810,1249011,1043072,1262889
24155,,819395,915142,677982
23119,423518,687558,963116,862111
25738,505141,1004452,2136403,1204395
25265,525797,1199239,2729253,1113278
29410,343435,1387118,1618573,1137688
28481,259313,1120765,1141489,545403
26936,442025,2227314,1173953,1508754
22520,,505243,1345330,900501
28490,236667,1463503,1613336,365693
23770,176403,382681,499977,705358
26858,606689,891658,1384031,848636
25905,324646,684538,1820738,808372
23773,14951,394914,610984,1233735
22793,365636,285272,559065,591314
21374,631491,999180,2689443,893321
22700,319602,509050,1364492,925516
32863,520116,1048949,898104,710892
25057,249364,1202132,2518032,800340
27489,468997,1562902,3601683,891175
31857,720294,401622,376444,452518
26957,539142,1136768,1961973,1420221
27265,239767,470153,462522,595985
24873,378214,1113760,2425446,722608
27154,520995,877096,788156,913001
30250,251476,352939,518808,826364
33301,404631,1065622,884488,1666330
25568,493282,1292524,1954126,845626
23750,408344,124381,457653,1621047
25290,1471423,1625821,2114397,1324742
28092,413438,1371487,2083050,427273
24935,445871,1695548,2570194,1692699
25178,400937,1241772,2544620,1149120
31471,302800,572186,586423,1113484
26037,710936,1394412,1646865,1165364
25927,703316,1612775,2723991,999984
22947,99293,538853,1363638,950877
23708,644534,41591,663844,999332
29166,438146,1724780,3251528,894085
