BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Manhattan,POINT (-73.96933956111131 40.74920273480173),1,1521,106,4,74,28,12,MN0053,1 AV,E 42 ST,-73.969341,40.749211,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.96838956080937 40.75058673498821),1,1522,106,4,74,28,12,MN0054,1 AV,E 45 ST,-73.968391,40.750595,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.96618756216193 40.753593734058775),1,1523,106,4,73,28,12,MN0057,1 AV,MITCHELL PL,-73.966189,40.753602,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.96704556100414 40.75348873432574),1,1524,106,4,73,28,12,MN0058,E 49 ST,1 AV,-73.967047,40.753497,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.95931556322715 40.76301573238008),1,1525,108,5,76,28,12,MN0059,1 AV,E 64 ST,-73.959317,40.763024,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.96350556182912 40.757274733413496),1,1526,106,5,73,28,12,MN0061,1 AV,E 55 ST,-73.963507,40.757283,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96262156247433 40.75848473322398),1,1527,106,5,73,28,12,MN0062,1 AV,E 57 ST,-73.962623,40.758493,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95787956365248 40.76498773212581),1,1528,108,5,76,28,12,MN0067,1 AV,E 67 ST,-73.957881,40.764996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95568956449702 40.768005731163086),1,1529,108,5,76,28,12,MN0068,1 AV,E 72 ST,-73.955691,40.768014,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95626856376589 40.76801273137523),1,1530,108,5,76,28,12,MN0069,E 72 ST,1 AV,-73.95627,40.768021,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95214856482491 40.77284173007513),1,1531,108,5,76,28,12,MN0070,1 AV,E 79 St,-73.95215,40.77285,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95239556529303 40.77231772966962),1,1532,108,5,76,28,12,MN0071,E 79 ST,1 AV,-73.952397,40.772326,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94763256642837 40.77902772882016),1,1533,108,5,76,28,12,MN0074,1 AV,E 89 ST,-73.947634,40.779036,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.94583956651108 40.78144372795112),1,1534,108,5,68,29,12,MN0075,1 AV,E 93 ST,-73.945841,40.781452,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Manhattan,POINT (-73.94702956671286 40.776253729152344),1,1535,108,5,76,28,12,MN0077,YORK AV,E 86 ST,-73.947031,40.776262,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94926956641906 40.77319172980839),1,1536,108,5,76,28,12,MN0078,YORK AV,E 82 ST,-73.949271,40.7732,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95076356576445 40.771141730440846),1,1537,108,5,76,28,12,MN0079,YORK AV,E 79 ST,-73.950765,40.77115,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95066356557476 40.77158672989748),1,1538,108,5,76,28,12,MN0080,E 79 ST,YORK AV,-73.950665,40.771595,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9483095660902 40.770592729981594),1,1539,108,5,76,28,12,MN0082,E 79 ST,EAST END AV,-73.948311,40.770601,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.95253756469751 40.76834873119535),1,1540,108,5,76,28,12,MN0083,YORK AVE,@ E 74TH ST,-73.952539,40.768357,X,AREA OF MINIMAL FLOOD HAZARD,2
Manhattan,POINT (-73.95403856437622 40.76665373163154),1,1541,108,5,76,28,12,MN0084,YORK AV,E 72 ST,-73.95404,40.766662,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95342456536812 40.76709173147678),1,1542,108,5,76,28,12,MN0085,YORK AV,E 72 ST,-73.953426,40.7671,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.9540235650404 40.76685973121992),1,1543,108,5,76,28,12,MN0086,E 72 ST,YORK AV,-73.954025,40.766868,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95516256517298 40.76511173185749),1,1544,108,5,76,28,12,MN0089,YORK AV,E 69 ST,-73.955164,40.76512,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94628656654501 40.78489172764888),1,1545,111,8,68,29,13,MN0091,E 97 ST,2 AV,-73.946288,40.7849,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Manhattan,POINT (-73.94658756659429 40.78518072769591),1,1546,111,8,68,29,13,MN0092,2 AV,E 97 ST,-73.946589,40.785189,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4
Manhattan,POINT (-73.94741256648278 40.78449572733403),1,1547,111,5,68,29,12,MN0093,E 96 ST,2 AV,-73.947414,40.784504,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.9484045656121 40.7826627282903),1,1548,108,5,73,29,12,MN0097,2 AV,E 94 ST,-73.948406,40.782671,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.92995356742335 40.85468671294772),1,1549,112,10,72,31,13,MN01000,ST NICHOLAS AV,W 190 ST,-73.929955,40.854695,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94454556376279 40.83419371736261),1,1550,112,7,71,31,13,MN01001,BROADWAY,W 157 ST,-73.944547,40.834202,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94615856636219 40.789298726880666),1,1551,111,8,68,29,13,MN01002,3 AV,E 102 ST,-73.94616,40.789307,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
Manhattan,POINT (-73.94433056596415 40.79181172584509),1,1552,111,8,68,29,13,MN01005,3 AV,E 106 ST,-73.944332,40.79182,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
Manhattan,POINT (-73.95217456266636 40.80337772419718),1,1553,110,9,70,30,13,MN01006,ADAM CLAYTON POWELL BLVD,W 116 ST,-73.952176,40.803386,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.952076563737 40.80291472443346),1,1554,110,9,70,30,13,MN01007,W 116 ST,ADAM CLAYTON POWELL BLVD,-73.952078,40.802923,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.95566556173728 40.80418172427271),1,1555,110,9,70,30,13,MN01009,FREDERICK DOUGLASS BLVD,W 116 ST,-73.955667,40.80419,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95392256471393 40.77509272978549),1,1556,108,5,76,28,12,MN0101,2 AV,E 82 ST,-73.953924,40.775101,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94293756471183 40.83703371719962),1,1557,112,7,71,31,13,MN01010,BROADWAY,W 162 ST,-73.942939,40.837042,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94673856564614 40.80047772393315),1,1558,110,9,70,30,13,MN01014,5 AV,W 116 ST,-73.94674,40.800486,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.94283256702569 40.79026972632187),1,1559,111,8,68,29,13,MN01016,2 AV,E 106 ST,-73.942834,40.790278,AE,,3
Manhattan,POINT (-73.9403725671743 40.80595572301491),1,1560,111,9,68,30,13,MN01017,MADISON AV,E 125 ST,-73.940374,40.805964,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.95538056359915 40.77308273006579),1,1561,108,4,73,28,12,MN0102,2 AV,E 79 ST,-73.955382,40.773091,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93901256512358 40.84343271557185),1,1562,112,10,71,31,13,MN01020,BROADWAY,W 171 ST,-73.939014,40.843441,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94500656686495 40.784334727490844),1,1563,111,8,68,29,13,MN01023,E 97 ST,1 AV,-73.945008,40.784343,AE,,2
Manhattan,POINT (-73.9931065548209 40.73567273831167),1,1564,102,2,66,28,12,MN01025,E 14 ST,5 AV,-73.993108,40.735681,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98749855587154 40.73351273907966),1,1565,106,2,74,27,12,MN01027,E 14 ST,3 AV,-73.9875,40.733521,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98149855889022 40.72866173922704),1,1566,103,2,74,27,12,MN01029,AV A,E 11 ST,-73.9815,40.72867,X,AREA OF MINIMAL FLOOD HAZARD,3
Manhattan,POINT (-73.95529156445778 40.77353172958693),1,1567,108,5,73,28,12,MN0103,E 79 ST,2 AV,-73.955293,40.77354,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93539156675669 40.8421447158849),1,1568,112,10,72,31,13,MN01031,AMSTERDAM AV,W 172 ST,-73.935393,40.842153,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99817655158073 40.745471736857844),1,1569,104,3,75,27,12,MN01033,8 AV,W 23 ST,-73.998178,40.74548,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.98489055564015 40.76370873262893),1,1570,105,3,67,27,12,MN01034,8 AV,W 52 ST,-73.984892,40.763717,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99053455538191 40.723343740646676),1,1571,103,1,65,26,7,MN01035,E HOUSTON ST,@ FORSYTH ST,-73.990536,40.723352,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93740556788744 40.812516721653594),1,1572,111,9,70,30,13,MN01037,E 135 ST,5 AV,-73.937407,40.812525,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.95573056144958 40.80443672364721),1,1573,110,9,70,30,13,MN01038,W 116 ST,FREDERICK DOUGLASS BLVD,-73.955732,40.804445,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96131456030288 40.80156272502516),1,1574,107,7,69,30,13,MN01039,COLUMBUS AV,W 110 ST,-73.961316,40.801571,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96406255983625 40.80247472491363),1,1575,107,7,69,30,13,MN01040,AMSTERDAM AV,W 109 ST,-73.964064,40.802483,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97015955750936 40.79384672667883),1,1576,107,6,69,30,10,MN01042,W 96TH ST,@ AMSTERDAM AVE,-73.970161,40.793855,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94386556359359 40.835765716977676),1,1577,112,7,71,31,13,MN01043,BROADWAY,W 160 ST,-73.943867,40.835774,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95555756103889 40.820417721041316),1,1578,109,7,70,31,13,MN01047,W 135 ST,BROADWAY,-73.955559,40.820426,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95894056156403 40.800997724997345),1,1579,110,9,69,30,13,MN01048,W 110 ST,FREDERICK DOUGLASS BLVD,-73.958942,40.801006,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94557956396845 40.83457371780551),1,1580,112,7,71,31,13,MN01049,EDWARD MORGAN PL,W 157 ST,-73.945581,40.834582,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97003155811664 40.79402272682694),1,1581,107,7,69,30,10,MN01050,W 96 ST,AMSTERDAM AV,-73.970033,40.794031,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96733655927187 40.79330472644681),1,1582,107,7,69,30,10,MN01052,COLUMBUS AV,W 97 ST,-73.967338,40.793313,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95048656195998 40.82670671907177),1,1583,109,7,71,30,13,MN01053,BROADWAY,W 145 ST,-73.950488,40.826715,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96638355857945 40.799301724989256),1,1584,107,7,69,30,13,MN01058,AMSTERDAM AV,W 104 ST,-73.966385,40.79931,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99598355268336 40.75334473536456),1,1585,104,3,75,27,10,MN01060,W 34 ST,9 AV,-73.995985,40.753353,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95806956070973 40.81109672251811),1,1586,109,7,69,30,13,MN01062,AMSTERDAM AV,W 123 ST,-73.958071,40.811105,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93604856791374 40.821178719848355),1,1587,110,9,71,30,13,MN01063,W 146 ST,MALCOLM X BLVD,-73.93605,40.821187,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
Manhattan,POINT (-73.98632955343524 40.77751673039397),1,1588,107,6,67,27,10,MN01064,WEST END AV,W 69 ST,-73.986331,40.777525,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97216355756179 40.79469772604115),1,1589,107,6,69,31,10,MN01065,W 96 ST,WEST END AV,-73.972165,40.794706,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.01643654811157 40.70963474433955),1,1590,101,1,65,26,10,MN01066,SOUTH END AV,ALBANY ST,-74.016438,40.709643,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
Manhattan,POINT (-74.01710654765544 40.7084437451776),1,1591,101,1,65,26,10,MN01068,W THAMES ST,SOUTH END AV,-74.017108,40.708452,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
Manhattan,POINT (-73.95867456270031 40.76880473083682),1,1592,108,4,76,28,12,MN0107,E 72 ST,2 AV,-73.958676,40.768813,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9957655522601 40.759872734022835),1,1593,104,3,75,27,10,MN01070,W 42 ST,10 AV,-73.995767,40.759881,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-74.00638155209074 40.706007745263555),1,1594,101,1,65,26,10,MN01074,WATER ST,MAIDEN LANE,-74.006383,40.706016,AE,,1
Manhattan,POINT (-74.00934955124671 40.70397674581623),1,1595,101,1,65,26,10,MN01075,WATER ST,HANOVER SQ,-74.009351,40.703985,AE,,1
Manhattan,POINT (-73.98465355789708 40.71301774279361),1,1596,103,1,65,26,7,MN01076,MADISON ST,MONTGOMERY ST,-73.984655,40.713026,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.98648155742748 40.71284974308366),1,1597,103,1,65,26,7,MN01077,MADISON ST,CLINTON ST,-73.986483,40.712858,X,AREA OF MINIMAL FLOOD HAZARD,3
Manhattan,POINT (-73.97946555889446 40.72307874022356),1,1598,103,2,74,26,12,MN01079,AV C,E 5 ST,-73.979467,40.723087,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Manhattan,POINT (-73.95866556266536 40.76899473116157),1,1599,108,4,76,28,12,MN0108,E 72 ST,2 AV,-73.958667,40.769003,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97832855953973 40.720368741037156),1,1600,103,2,74,26,7,MN01080,AV D,E HOUSTON ST,-73.97833,40.720377,X,AREA OF MINIMAL FLOOD HAZARD,2
Manhattan,POINT (-73.99485955128046 40.76589373263043),1,1601,104,3,67,31,10,MN01083,W 50 ST,11 AV,-73.994861,40.765902,X,AREA OF MINIMAL FLOOD HAZARD,3
Manhattan,POINT (-73.99609755250191 40.74438473676896),1,1602,104,3,75,27,12,MN01084,W 23 ST,7 AV,-73.996099,40.744393,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.95046756437942 40.79210672642139),1,1603,111,8,68,30,13,MN01085,MADISON AV,E 104 ST,-73.950469,40.792115,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.9495275645904 40.79337972606309),1,1604,111,8,68,30,13,MN01086,MADISON AV,E 106 ST,-73.949529,40.793388,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.94517256602258 40.80023072478599),1,1605,111,9,68,30,13,MN01088,E 116 ST,MADISON AV,-73.945174,40.800239,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.94616256484791 40.8006497245633),1,1606,111,9,68,30,13,MN01089,E 116 ST,5 AV,-73.946164,40.800658,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.94584556554929 40.798430724835555),1,1607,111,8,68,30,13,MN01090,MADISON AV,E 114 ST,-73.945847,40.798439,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.93944656732083 40.80722472250872),1,1608,111,9,68,30,13,MN01091,MADISON AV,E 127 ST,-73.939448,40.807233,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.94282756664022 40.79923972421902),1,1609,111,8,68,30,13,MN01092,E 116 ST,PARK AV,-73.942829,40.799248,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.97562756096781 40.7251597404269),1,1610,103,2,74,27,12,MN01093,E 10 ST,AV D,-73.975629,40.725168,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
Manhattan,POINT (-73.94302256671772 40.7853377273781),1,1611,111,8,68,29,13,MN01096,1 AV,E 99 ST,-73.943024,40.785346,AE,,2
Manhattan,POINT (-73.94156256763762 40.7873487270008),1,1612,111,8,68,30,13,MN01097,1 AV,E 102 ST,-73.941564,40.787357,AE,,2
Manhattan,POINT (-73.93728056893664 40.79320372500311),1,1613,111,8,68,30,13,MN01098,1 AV,E 111 ST,-73.937282,40.793212,AE,,3
Manhattan,POINT (-73.93808456813228 40.797242725111545),1,1614,111,8,68,29,13,MN01099,E 116 ST,2 AV,-73.938086,40.797251,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.96049956289107 40.76607773155537),1,1615,108,4,76,28,12,MN0110,2 AV,E 68 ST,-73.960501,40.766086,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95182956465987 40.7901957265226),1,1616,111,8,68,30,13,MN01102,MADISON AV,E 101 ST,-73.951831,40.790204,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95102356468136 40.79132172670358),1,1617,111,8,68,30,13,MN01103,MADISON AV,E 102 ST,-73.951025,40.79133,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.93391556887354 40.80249072370821),1,1618,111,8,68,30,13,MN01105,2 AV,E 125 ST,-73.933917,40.802499,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.92798156739067 40.857061712779654),1,1619,112,10,72,31,13,MN01106,FT GEORGE AV,FT GEORGE HILL,-73.927983,40.85707,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93534056652558 40.84180571556308),1,1620,112,10,72,31,13,MN01108,AMSTERDAM AV,W 171 ST,-73.935342,40.841814,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93352256588784 40.855089713452195),1,1621,112,10,72,31,13,MN01109,BROADWAY,W 189 ST,-73.933524,40.855098,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9398465653279 40.84127471572713),1,1622,112,10,71,31,13,MN01110,BROADWAY,W 168 ST,-73.939848,40.841283,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94205956466709 40.838244716466775),1,1623,112,7,71,31,13,MN01112,BROADWAY,W 164 ST,-73.942061,40.838253,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98133255778292 40.738165737875576),1,1624,106,2,74,28,12,MN01113,E 23 ST,2 AV,-73.981334,40.738174,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.98030355967742 40.716465741889024),1,1625,103,2,74,26,7,MN01116,DELANCEY ST,COLUMBIA ST,-73.980305,40.716474,X,AREA OF MINIMAL FLOOD HAZARD,1
Manhattan,POINT (-73.93139656641104 40.859512712510984),1,1626,112,10,71,31,13,MN01117,BROADWAY,BENNETT AV,-73.931398,40.859521,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9315775666166 40.85846371250124),1,1627,112,10,72,31,13,MN01118,BROADWAY,W 193 ST,-73.931579,40.858472,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9408815646364 40.844254715668235),1,1628,112,10,71,31,13,MN01119,FT WASHINGTON AV,W 171 ST,-73.940883,40.844263,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96229856194122 40.76360573192931),1,1629,108,4,76,28,12,MN0112,2 AV,E 64 ST,-73.9623,40.763614,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93921256512299 40.84374671585672),1,1630,112,10,71,31,13,MN01120,BROADWAY,W 172 ST,-73.939214,40.843755,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.91434157141386 40.870852709399905),1,1631,112,10,72,31,13,MN01122,BROADWAY,W 218 ST,-73.914343,40.870861,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.96877855821629 40.79133672694498),1,1632,107,6,69,30,10,MN01123,COLUMBUS AV,W 94 ST,-73.96878,40.791345,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99380755265177 40.76171173326792),1,1633,104,3,75,27,10,MN01127,10 AV,W 45 ST,-73.993809,40.76172,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98599755419657 40.768137732508),1,1634,104,3,67,27,10,MN01128,W 57 ST,9 AV,-73.985999,40.768146,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00291755090588 40.74000873791208),1,1635,104,3,66,27,10,MN01129,W 14 ST,8 AV,-74.002919,40.740017,X,AREA OF MINIMAL FLOOD HAZARD,4
Manhattan,POINT (-73.96881256031638 40.75470873404956),1,1636,106,4,73,28,12,MN0113,2 AV,E 50 ST,-73.968814,40.754717,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.99662255176473 40.75317473502274),1,1637,104,3,75,27,10,MN01130,9 AV,W 34 ST,-73.996624,40.753183,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00483954947866 40.746565737075386),1,1638,104,3,75,27,10,MN01131,10 AV,W 21 ST,-74.004841,40.746574,AE,,2
Manhattan,POINT (-74.00200455046497 40.750413736366255),1,1639,104,3,75,31,10,MN01132,10 AV,W 27 ST,-74.002006,40.750422,X,AREA OF MINIMAL FLOOD HAZARD,3
Manhattan,POINT (-73.97819155861927 40.73662173838446),1,1640,106,4,74,27,12,MN01133,E 23 ST,1 AV,-73.978193,40.73663,X,AREA OF MINIMAL FLOOD HAZARD,3
Manhattan,POINT (-74.00590855045031 40.73543173882235),1,1641,102,3,66,27,10,MN01134,HUDSON ST,PERRY ST,-74.00591,40.73544,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-74.00387555047512 40.74784373700777),1,1642,104,3,75,27,10,MN01136,10 AV,W 23 ST,-74.003877,40.747852,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Manhattan,POINT (-73.99238455261103 40.75820473430916),1,1643,104,3,75,27,10,MN01137,W 42 ST,9 AV,-73.992386,40.758213,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9672785585637 40.79263672703274),1,1644,107,6,69,30,10,MN01138,W 96 ST,COLUMBUS AV,-73.96728,40.792645,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97340555704258 40.78499172818873),1,1645,107,6,69,29,10,MN01139,COLUMBUS AV,W 84 ST,-73.973407,40.785,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96380356173906 40.76157373295887),1,1646,108,4,73,28,12,MN0114,2 AV,E 61 ST,-73.963805,40.761582,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9947535521706 40.760420734103185),1,1647,104,3,75,27,10,MN01141,10 AV,W 42 ST,-73.994755,40.760429,X,AREA OF MINIMAL FLOOD HAZARD,6
Manhattan,POINT (-73.99346455549708 40.72223074174269),1,1648,102,1,65,26,7,MN01142,BOWERY,PRINCE ST,-73.993466,40.722239,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97861055925692 40.72424374004104),1,1649,103,2,74,27,12,MN01143,AV C,E 7 ST,-73.978612,40.724252,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
Manhattan,POINT (-73.97840755976632 40.71962374165284),1,1650,103,2,74,26,7,MN01144,E HOUSTON ST,Columbia St,-73.978409,40.719632,X,AREA OF MINIMAL FLOOD HAZARD,1
Manhattan,POINT (-73.99971755270326 40.726643740646544),1,1651,102,1,66,26,10,MN01145,W HOUSTON ST,W BROADWAY,-73.999719,40.726652,X,AREA OF MINIMAL FLOOD HAZARD,5
Manhattan,POINT (-73.95440156136148 40.816126721128626),1,1652,109,7,70,30,13,MN01146,AMSTERDAM AV,W 131 ST,-73.954403,40.816135,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9372735649807 40.85355571360832),1,1653,112,10,71,31,13,MN01147,FT WASHINGTON AV,W 185 ST,-73.937275,40.853564,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98239855547614 40.77526373051898),1,1654,107,6,67,27,10,MN01148,BROADWAY,W 68 ST,-73.9824,40.775272,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97712256030903 40.72201074097108),1,1655,103,2,74,26,7,MN01149,AV D,E 5 ST,-73.977124,40.722019,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Manhattan,POINT (-73.98269155478611 40.774106730674596),1,1656,107,6,67,27,10,MN01150,W 66 ST,BROADWAY,-73.982693,40.774115,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98130255574335 40.773514731111284),1,1657,107,6,75,27,10,MN01151,W 66 ST,COLUMBUS AV,-73.981304,40.773523,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98255155449496 40.77887272962457),1,1658,107,6,67,29,10,MN01152,W 72 ST,BROADWAY,-73.982553,40.778881,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9710555583042 40.78821272804802),1,1659,107,6,69,29,10,MN01153,COLUMBUS AV,W 89 ST,-73.971057,40.788221,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95569556390952 40.76756373111432),1,1660,108,5,76,28,12,MN01156,E 72 ST,1 AV,-73.955697,40.767572,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99656355454908 40.71513774242689),1,1661,103,1,65,26,7,MN01159,BOWERY,BAYARD ST,-73.996565,40.715146,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95754956420245 40.76140573251001),1,1662,108,5,76,28,12,MN01160,YORK AV,E 63 ST,-73.957551,40.761414,X,AREA OF MINIMAL FLOOD HAZARD,4
